Name|Breeder|Vendor|Characteristics|Similar|Adaptation|Resistance|Parentage
Tenderfresh (S1210)|Sweet Corn Genetic Service.|O. and G.|hybrid, early processor with texture and flavor as good as main season type.|Foremost.|central and northern United States. 1973.|ear smut and tip blanking.|
Tendermost|Michael-Leonard Company.||85 day maturity, 1996 GDD, Golden Cross class, yellow kernels, 16 rows. 1943.||||
Tendermost 20|Michael-Leonard Company.||86 day maturity, 2012 GDD, Golden Cross class, yellow kernels, 20-24 rows. 1955.||||
Tendermost H|Michael-Leonard Company.||Tendermost class, yellow kernels. 1960.||||
Tendersure|Sweet Corn Genetic Service.|Beale.|hybrid, cold resistant, slightly tapered, perfectly filled ear.|Tendermost.|Oregon to New Jersey. 1971.|tip blanking and hot dry weather.|
Tendersweet (XP 1279)|Asgrow.|Asgrow.|hybrid, very high quality, slender ear.|Seneca Chief.|eastern United States.|T strain southern leaf blight.|
Tendertreat (Code 545)|Sweet Corn Genetic Service.|Charter.|hybrid, main season, very attractive narrow kernels with long holding tenderness in a quality processor type, high yields.|Jubilee.|south central and northern United States. 1973.|heat and drought.|
Tendervee (VH-641)|Hort. Res. Inst. of Ontario, Vineland Station, Ontario, Canada.|O. Pick and Sons.|hybrid, exceptional tenderness and eating quality.|Summertreat. Hort. Res. Inst. of Ontario Rpt. 1971.|||CO 105 x V 643.
Tere Bonito|Big Crop.||medium tall, excellent stalk strength, semi erect leaves with good ear retention, good heat and drought tolerance recommended for plant populations of 22,000 - 23,000. 1989.||||
Terminator|W.Lough.|Crookham.|mid-main season, su1 processing hybrid.|Excellency. 1989.||maize dwarf mosaic virus and rust; tolerance to stewarts wilt.|
Terrific (Cr8002)|Crookham Company.|Crookham Company.|F1 hybrid, heterozygous se, deep kernels, for processing, home garden, or roadside stand, very tender pericarp, holding tenderness long after prime maturity.|Jubilee, Stylepak.|wide. 1982.||Cr276 x Cr286.
Thermal (XPH 2557)|Asgrow.|Asgrow.|F1 hybrid, midseason yellow shipper|Comanche.|southwestern United States. 1983.||
Titan|Crookham Co.|Crookham Co.|main season, yellow sh2 processor.|Trigger.|North America. 2000.|MDMV, CCR (Rpld).|F1 hybrid.
Titan (XP 276)|Asgrow.|Asgrow.|main season, high yielding and vigorous.||mid-Atlantic and south central United States. 1964.|excellent to bacterial wilt.|closed; F1 hybrid; Asgrow inbreds.
Tokay Sugar|Crookham Company.||92 day maturity, Carmelcross class, white kernels, 10 rows. 1955.||||
Topacio (HMX8396)|K.Christensen.|Harris Moran.|85 day maturity, yellow sugary-1 cultivar, tall plant, used for fresh market and processing, 8-8.5' long ears with a narrow cob, 16-18 rows, good husk cover and flag leaves.|||rust, maize dwarf mosaic virus, stewarts wilt, northern corn leaf blight tolerance.|
Topaz (GH 2759)|Rogers-Northrup King.|Rogers-Northrup King.|yellow, se sweetcorn, 83 day maturity, excellent tip fill and ear length.|Excellency, Northrup 199. 1993.||rust, Rp1d.|
Top-Notch|Harris Moran.|Harris Moran.|73 days, sh2, bicolor.||||
Topsweet|Seed Res. Specialists.||Tendermost class, yellow kernels. 1964.||||
Toro 3303|Big Crop.||single cross hybrid, medium tall with excellent stalk, upright, good ear retention.||high plant population: 24,000 - 28,000. 1989.||
Tracer (XPH 3090)|Asgrow.||high yield and recovery, good seed and eating quality.|More.||Rp1d, smut, moderate to southern leaf blight.|
Treasure (SCH7673)|Illinois Foundation Seed.|Illinois Foundation Seed.|white supersweet with good eating quality and good emergence and vigor, good ear package, straight rowing, high row count, good ear size, maturity 83 days at Champaign, Illinois.|Silver Xtra-Sweet resistance general. 1992.|||
Treasure Gold|Ferry-Morse.||78 day maturity, Carmelcross class, yellow kernels, 14-16 rows. 1956.||||
Treasure Gold 103|Ferry-Morse.||class, yellow kernels, 12-16 rows. 1959.||||
Tribune|W.Lough.|Crookham.|shrunken-2 for processors.|725 (Crisp N Sweet(TM)). 1989.||Ht and rust.|
Trigger|Crookham.|Crookham.|main season yellow shrunken-2 processor.|710 (Crisp N Sweet(TM)). 1996.||Ht 1 and 2.|
Tri-Gold (6954)|Northrup, King and Company.|Northrup, King and Company.|hybrid, midseason; 16-20 rows of deep, narrow, yellow kernels of very good quality, high ear placement on 6.5' plant with yellow tassel and white silk. 1972.||||
Trinity|Crookham Company.|Crookham Company.|early mid - season, se, bicolor.||||
Tripod|Crookham.|Crookham.|early maturity, processing type, sweetcorn hybrid with single gene resistance to leaf rust, excellent kernel type for season.|Bingo, but earlier.||single gene to common and maize rust. 1992.|
Tri-Sweet|Stokes.|Stokes.|68 days, se, bicolor.||||
Triton|Crookham.|Crookham.|rust resistant yellow shrunken-2 (supersweet) hybrid with large ear and a narrow deep kernel, excellent eating quality; has the ability to hold quality in the field and after harvest.|Tribune. 1990.|||
Triumph|Crookham.|Crookham.|main season processor.|Excellency.||rust.|
Triumphant (SRX 207)|Niagara Chemical Division, FMC Corp.|Niagara Chemical Division, FMC Corp.|main season processing hybrid, ears 16-18 rows, well filled, good husk cover, tender, excellent holding.||midwestern and mid-Atlantic United States.||
Triumphant II (NCX 232)|Niagara Chemical Division, FMC Corp.|Niagara Chemical Division, FMC Corp.|hybrid, midseason, fresh market type with attractive ears of excellent quality, two days earlier than Triumphant.|Triumphant.|general. 1972.||
Tuxedo (270 x 238)|Galinat.|Mesa Maize.|beautiful ear with outstanding husk appearance and homozygous sugary enhancer eating quality.|Miracle. 1987.|||
Twice-as-Nice (XP 008)|Agway.|Agway.|F1 hybrid, 80 day bicolor shrunken2, sh2 hybrid with 7.5-8' ears averaging 14-18 rows of kernels; plants are 6-7' tall.|Summer Sweet Brand Bicolor 7802.|eastern United States. 1987.||
Twi-Light (XP 147)|Agway.|Agway.|78 day maturity, bicolor, homozygous se genotype, ears are 8-8.5' long with 18-22 kernel rows, ear tips are blunt, plant height is 6.5'.|Sparkle Sweet. 1990.|||
Twin Star (HMX6364BS)|Dr. Thomas A. Natti.|Harris Moran Seed Co.|main season, sh2, bicolor, multiple disease resistance.||||
Ultimate|Harris Moran.|Harris Moran.|83 days, sh2, yellow.||||
Ultrasweet (5E.YT)|Sweet Corn Genetic Service.|Sweet Corn Genetic Service.|crisp but tender, high natural flavor; plant adapted to narrow row planting.|||wind and bird damage. 1968.|
Ultratender|Sweet Corn Genetic Service.|Sweet Corn Genetic Service.|processing hybrid, brilliant gold color, high cutting percentage, holds well.||main corn areas. 1968.|smut, drought, and wind.|
Upmost|Harris Moran.|Harris Moran.|72 days, sh2, yellow.||||
Upstart (HMX 83865)|T.A.Natti.|Harris Moran.|74 day maturity, yellow supersweet, good seedling and cold soil vigor, strong tipfill, high row count 16-18, attractive husk with good husk cover, 7' ear length.|||medium to stewarts wilt. 1993.|
USDA 81-1 x 471-U6|USDA Purdue University.||85-90 day maturity, Golden Cross class, white kernels, 12-14 rows. 1953.||||
Vail|Novartis.|Novartis.|78 days, white, sh2.||||
Valley Gold|Seed Res. Specialists.||Calumet class, yellow kernels. 1961.||||
Valley Market (E5575C)|Ferry-Morse.|Ferry-Morse.|hybrid, market, 14-16 row, fair to good quality, good ear length.|Florigold.|central Florida and California.|h. turcicum and sugar cane mosaic.|
Vanguard|Crookham.|Crookham.|3-way hybrid, heterozygous se bicolor type.|Sweet G-90. 1996.||rust, maize dwarf mosaic virus.|
Vantage EH (84-1209)|Dr.Whitwood.|Musser.|85 days maturity medium height sturdy plant, ears are long slender, kernels are deep and tender, rowing and tip fill excellent, yellow heterozygous, processing. 1986.||||
Viceroy|Crookham.|Crookham.|mid-season maturity, bicolor homozygous shrunken-2 sweetcorn.|Honey N Pearls. 1989.||tolerance to Ht, rust and stewarts wilt.|
Victor (FMX 329)|Ferry-Morse.|Ferry-Morse.|strong plant, good vigor, erect appearance, dark green husk color, good flag leaves, ear 7.5-8.5' x 1.9-2'.|||moderate to northern leaf blight, head smut.|
Victory Chief|F. H. Woodruff and Sons.|Div. Associated Seed Growers.|87 day maturity, 1958 GDD, Golden Cross class, yellow kernels, 12-16 rows. 1956.||||
Victory Golden|F. H. Woodruff and Sons.|Div. Associated Seed Growers.|87 day maturity, 1958 GDD, Guide Cross class, yellow kernels, 14-16 rows. 1947.||||
Viking (GH 2683)|L.Hansen.|Rogers.|85 day maturity yellow sweetcorn, 16 to 20 rows, ears 8.5 to 9' long, suitable for processing or fresh market.|Napier, Commander. 1990.||common smut.|
Vit|Nunhems.|Nunhems.|dark green, round leaves early and very productive.|||downy mildew.|
Viva (XPH 2654W )|Asgrow.|Asgrow.|white se, grows well, petite ears with refined appearance and good taste.|Snowbelle. 1990.|||
Voyager (Hybrid 55)|Seedway.|Seedway.|78 day maturity, yellow shrunken-2 genotype, plants are single stalked, 6-6.5' tall, ears are 8-8.5' with 14-18 kernel rows, mostly 16-18 rows, husk is very tight.|SS7210. 1994.|||
W800|Agronomy Dept. University Wisconsin.||80 day maturity, Carmelcross class, yellow kernels, 8 rows. 1947.||||
W900|Agronomy Dept. University Wisconsin.||82 day maturity, Carmelcross-Golden Cross class, yellow kernels, 12 rows. 1953.||||
W909|Agronomy Dept. University Wisconsin.||82 day maturity, Carmelcross-Golden Cross class, yellow kernels, 12 rows. 1957.||||
W950|Agronomy Dept. University Wisconsin.||90 day maturity, Golden Cross class, yellow kernels, 12-14 rows. 1953.||||
Waimanalo Supersweet (Hi346c x Hi38c )|J. Brewbaker.|U. Hawaii.|yellow bt1 Hi36c x Hi38c, tropical high quality. 1997.||||
Wampum|J.R.Baggett, Oregon State Agr. Exp. Sta.||early maturity, small ear and kernel, wide range of color. 1992.||||
Washington|Connecticut Agric. Exp. Sta.||75 day maturity, Carmelcross class, yellow kernels. 1947.||||
Welcome (V 206 Exp BC10173)|David Galinat.|Mesa Maize Inc.|early bicolor, se.||||
White Cross Bantam|Iowa State and Crookham Company.||98 day maturity, Golden Cross class, white kernels, 12-14 rows. 1949.||||
White Diamond (CSEXP 330)|Dr.Whitwood.|Charter.|high quality white type, 8' ear, 16-18 rows, excellent husk protection and tip cover, attractive green plant, medium long flags, heterozygous se, good cold tolerance and early vigor.|Silver Treat. 1994.|||
White Dutch|Eastern States Farmers' Ex.||84 day maturity, Carmelcross class, white kernels, 16-18 rows. 1963.||||
White Giant|Eastern States Farmers' Ex.||97 day maturity, Evergreen class, white kernels, 18-20 rows. 1963.||||
White Gold|Crookham Company.||95 day maturity, Carmelcross class, white kernels, 14 rows. 1955.||||
White Jewel|Eastern States Farmers' Ex.||83 day maturity, Carmelcross class, white kernels, 14-12 rows. 1956.||||
White Knight (XPH 2554 W)|Asgrow.|Asgrow.|F1 hybrid, white corn 4 days earlier than Silver Queen.|Comet.|wide. 1984.|tolerance to stewarts wilt and smut.|
White Lightening (Cr W7604)|Crookham Company.|Crookham Company.|F1 hybrid, main season, high eating quality, white kernel and silk; 16 row count.|Silver Queen.|wide. 1977.|northern leaf blight.|
White Magic|Harris Moran.|Harris Moran.|73 days, su, white.||||
White Satin (XP 705)|B.Long.|Agway.|early maturing white with excellent seedling vigor in cold soils, ears average 7.5' long with 14-16 rows of kernels, the plant has a low incidence of tillering, good tolerance to stewarts wilt.|Stardust. 1983.||birds.|
White Silk Iochief|Seed Res. Specialists.||Iochief class, yellow kernels. 1959.||||
White Sunglow|Charter Research.|Charter Research.|F1 hybrid, early white hybrid, uniform, well filled, 14 rows.||wide. 1978.||
Wilson|Connecticut Agric. Exp. Sta.||96 day maturity, Cogent class, yellow kernels. 1946.||||
Windham|Novartis.|Novartis.|79 days, white, sh2.|||Common Rust (Rp1d).|
Wintergarden|Rogers Brothers Company.||92 day maturity, Iobelle class, yellow kernels, 16-18 rows. 1959.||||
Wintergreen (XP277)|Crookham Company and Asgrow.||F1 hybrid, attractive, well filled ear, for market, good resistance to northern leaf blight helminthosporium turcicum and bacterial wilt.||Florida and general. Asgrow Descriptive Catalog of Vegetables, No. 20. 1966.||closed; involves Iowa and Crookham inbreds.
Wisc. Golden 870|Agronomy Dept. University Wisconsin.||83 day maturity, 1453 GDD, Golden Cross class, yellow kernels, 14-16 rows. 1962.||||
Wisc. Golden 880|Agronomy Dept. University Wisconsin.||87 day maturity, 1531 GDD, Golden Cross class, yellow kernels, 14-16 rows. 1962.||||
Wisc. Golden 890|Agronomy Dept. University Wisconsin.||89 day maturity, 1574 GDD, Iochief class, yellow kernels, 16-18 rows. 1962.||||
Wisc. Golden 901|Agronomy Dept. University Wisconsin.||90 day maturity, 1599 GDD, Golden Cross class, yellow kernels, 12-18 rows. 1962.||||
Wisc. Golden 910|Agronomy Dept. University Wisconsin.||92 day maturity, 1642 GDD, Iochief class, yellow kernels, 16-18 rows. 1962.||||
Wisc. Golden 920|Agronomy Dept. University Wisconsin.||92 day maturity, 1642 GDD, Iochief class, yellow kernels, 16-18 rows. 1962.||||
Wisc. Golden 930|Agronomy Dept. University Wisconsin.||96 day maturity, 1708 GDD, Iochief class, yellow kernels, 16-20 rows. 1962.||||
Wisc. Golden 940|Agronomy Dept. University Wisconsin.||97 day maturity, 1730 GDD, Iochief class, yellow kernels, 16-20 rows. 1962.||||
Wisc. Golden 960|Agronomy Dept. University Wisconsin.||98 day maturity, 1744 GDD, Iochief class, yellow kernels, 16-20 rows. 1962.||||
Wisconsin Natural Sweet (WisCropImp)|University of Wisconsin.||late, yellow, shrunken-2, processing, tall robust plant. 1982.||||
Wizard (XPH 3130 BC)|Todd Cutting.|Seminis Veg Seeds-Asgrow Brand.|se, bicolor, 76 days.||||
Wonderful|Joseph Harris Company.||81 day maturity, Golden Cross class, yellow kernels, 12-16 rows.||||
Wondergold (6657)|Northrup, King and Company.|Northrup, King and Company.|hybrid, while silk, 18 row, narrow deep kernels.|NK199|||
Wondersweet|Crookham Company.|Joseph Harris Company.|F1 hybrid, early extra sweet shrunken2 gene type, fair husk and ear appearance; for fresh and roadside marketing.|011, and Early Extra Sweet.|wide. 1979.||
Woodruff Earligold|F. H. Woodruff and SonsDiv. Asgrow.||70 day maturity, 1596 GDD, Spancross class, yellow kernels, 12-14 rows. 1940.||||
WSS3680|Rogers.|Rogers.|83 days, sh2, white.||||
Xtrasweet 4427 (SCH 4427)|P. Mosely.|IFSI.|70 days, bicolor, 7.5' ear. 1988.||||
Xtrasweet 5005 (SCH 5005)|P. Mosely.|IFSI.|80 days, yellow, 8.2' ear. 1989.||||
Xtrasweet 55146 (SCH55146)|P. Mosely.|IFSI.|82 days, bicolor, 7.8' ear. 1999.||||
Xtra-Tender Brand 171a (SCH90571 RR)|P. Mosely.|IFSI.|71 days, yellow, 16-18 kernel rows. 2000.||||
Xtra-Tender Brand 175a (SCH90572)|P. Mosely.|IFSI.|75 days, yellow, 7.5' ear. 1999.||||
Xtra-Tender Brand 176a (SCH90582)|P. Mosely.|IFSI.|76 days, yellow, 8.2' ear. 2000.||||
Xtra-Tender Brand 177a (SCH90581)|P. Mosely.|IFSI.|77 days, yellow, 7.5' ear. 2000.||||
Xtra-Tender Brand 178a (SCH63352)|P. Mosely.|IFSI.|78 days, yellow, 7.25' ear. 1999.||||
Xtra-Tender Brand 179a (SCH73112)|P. Mosely.|IFSI.|79 days, yellow, 8.5' ear. 2000.||||
Xtra-Tender Brand 182a (SCH90589)|P. Mosely.|IFSI.|79 days, yellow, 7.8' ear. 2000.||||
Xtra-Tender Brand 270a (SCH86815)|P. Mosely.|IFSI.|70 days, bicolor, 8.0' ear. 1999.||||
Xtra-Tender Brand 271a (SCH96004)|P. Mosely.|IFSI.|71 days, bicolor, 7.25' ear. 1999.||||
Xtra-Tender Brand 272a (SCH86126)|P. Mosely.|IFSI.|72 days, bicolor, 8.0' ear. 1999.||||
Xtra-Tender Brand 273a (SCH74021)|P. Mosely.|IFSI.|73 days, bicolor, 7.25' ear. 1999.||||
Xtra-Tender Brand 275a (SCH96874)|P. Mosely.|IFSI.|75 days, bicolor, 7.8' ear. 1999.||||
Xtra-Tender Brand 276a (SCH96871)|P. Mosely.|IFSI.|76 days, bicolor, 8.0' ear. 1999.||||
Xtra-Tender Brand 277a (SCH86810)|P. Mosely.|IFSI.|77 days, bicolor, 7.5' ear. 1999.||||
Xtra-Tender Brand 278a (SCH74066)|P. Mosely.|IFSI.|78 days, bicolor, 7.8' ear. 2000.||||
Xtra-Tender Brand 282a (SCH65145)|P. Mosely.|IFSI.|82 days, bicolor, 7.5' ear. 2000.||||
Xtra-Tender Brand 372a (SCH98013)|P. Mosely.|IFSI.|72 days, white, 7.5' ear. 2000.||||
Xtra-Tender Brand 374a (SCH98001)|P. Mosely.|IFSI.|74 days, white, 7.5' ear. 1999.||||
Xtra-Tender Brand 376a (SCH98002)|P. Mosely.|IFSI.|72 days, white, 7.5' ear. 2000.||||
Xtra-Tender Brand 378a (SCH98014)|P. Mosely.|IFSI.|72 days, white, 16-18 kernel rows. 2000.||||
Xtra-Tender Brand 382a (SCH98015)|P. Mosely.|IFSI.|82 days, white, 7.5' ear. 2001.||||
Yankee Belle (XPH 2559 sh2)|Asgrow.|Asgrow.|F1 hybrid, medium-early yellow shrunken2.||northern United States. 1983.||
Yieldcross|Michael-Leonard Company.||87 day maturity, 2110 GDD, Cogent class, yellow kernels, 16-18 rows. 1954.||||
Yukon (6618)|Northrup, King and Company.|Northrup, King and Company.|hybrid, white silk, Carmelcross season, 16 rows, yellow.|Queen Ann. 1969.|||
Zenith|Harris Moran.|Harris Moran.|81 days, sh2, yellow.||||
Zest (XPH 3017W )|Asgrow.||white se, very fine flavor and tenderness.|Snowbelle. 1990.|||
